position,scene,AE,MSE,PSNR,SSIM,LPIPS,FID,PSNR_2,SSIM_2
Position2,VNIR,5.4547805786,0.0016996393,27.696434021,0.8765766025,0.0791214854,0.000010818,29.4401721954,0.9472861886
Position2,VNIR,5.4211387634,0.0017120333,27.6648788452,0.8768711686,0.0791478679,3.08523885905743E-06,29.4082164764,0.9471189976
Position2,VNIR,5.310842514,0.0016947513,27.708940506,0.878620863,0.0793393403,6.17862679064274E-06,29.4593524933,0.9482495189
Position2,VNIR,5.1953577995,0.0016620609,27.7935314178,0.8788539767,0.0765098259,0.000018822,29.5722961426,0.947847724
Position2,VNIR,5.137488842,0.001642391,27.8452339172,0.8799391389,0.0783743858,1.77372712641954E-05,29.6434936523,0.9475658536
Position2,VNIR,5.1610894203,0.0016158216,27.9160671234,0.8804371357,0.077684015,2.61841341853142E-06,29.7336082458,0.9482976198
Position2,VNIR,5.1472625732,0.0016338521,27.8678722382,0.8795838952,0.0758711174,1.35740265250206E-06,29.6804447174,0.9477120042
Position2,VNIR,5.1870951653,0.0016636092,27.7894878387,0.8776115775,0.0770327002,9.145587682724E-07,29.5854301453,0.9463558197
Position2,VNIR,5.2294182777,0.0016765124,27.7559318542,0.8761199713,0.0765648633,9.14325937628746E-07,29.5530986786,0.9455384612
Position2,VNIR,5.1858382225,0.0016495589,27.8263244629,0.8760510683,0.0743249878,8.25966708362103E-06,29.6449451447,0.9442495108
Position2,VNIR,5.1910400391,0.0016792965,27.7487277985,0.8748096228,0.0770923346,3.55066731572151E-06,29.5595912933,0.9432479143
Position2,VNIR,5.2647767067,0.0016353284,27.8639507294,0.8751345277,0.0767586082,1.6065314412117E-07,29.6901988983,0.9434108734
Position2,VNIR,5.2870764732,0.0016000402,27.9586906433,0.8748782277,0.0751105249,4.19281423091888E-06,29.8043937683,0.9436625838
Position2,VNIR,5.2995615005,0.001626942,27.8862781525,0.8746792674,0.0756530091,2.28516291826963E-05,29.7133789063,0.9431061745
Position2,VNIR,5.3332324028,0.0016104878,27.9304275513,0.8740028739,0.0760471746,7.94255174696445E-06,29.7570705414,0.9431729913
Position2,VNIR,5.3417396545,0.0017238512,27.6350021362,0.8722620606,0.076146096,3.19606624543667E-06,29.4330787659,0.9428908825
Position2,VNIR,5.2705674171,0.0016744934,27.7611656189,0.8729774952,0.0777378678,9.76817682385445E-06,29.5421028137,0.9434268475
Position2,VNIR,5.2007036209,0.0015866036,27.9953174591,0.8761936426,0.0762915164,3.5484554246068E-05,29.8017311096,0.9454069138
Position2,VNIR,5.1305823326,0.0014772288,28.3055210114,0.8789644241,0.0741349682,1.26725062727928E-05,30.1539726257,0.9468103647
Position2,VNIR,5.0970506668,0.0014351489,28.4310321808,0.8801712394,0.0743042976,5.00194728374481E-05,30.2812347412,0.9483295083
Position2,VNIR,5.1277351379,0.0013812864,28.5971641541,0.8819738626,0.0730471164,7.69156031310558E-06,30.4724140167,0.9494910836
Position2,VNIR,5.2047715187,0.0013142703,28.8131542206,0.8832548261,0.0714815557,1.22308265417814E-05,30.7095718384,0.9496802092
Position2,VNIR,5.2401003838,0.0012867873,28.9049339294,0.8842699528,0.0728606209,8.6913350969553E-06,30.8314170837,0.9509240985
Position2,VNIR,5.3526906967,0.001287934,28.9010639191,0.8835957646,0.071979031,1.41363125294447E-05,30.8222484589,0.9507490993
Position2,VNIR,5.4375662804,0.0012394211,29.0678119659,0.8840377927,0.0703207329,0.000001587,31.0196475983,0.9508344531
Position2,VNIR,5.5383014679,0.0012178867,29.1439323425,0.882935822,0.0739621222,1.07567757368088E-06,31.0963401794,0.9505506754
Position2,VNIR,5.6871008873,0.0012199115,29.1367168427,0.881148994,0.0729505345,2.29133293032646E-05,31.0973167419,0.9503710866
Position2,VNIR,5.867005825,0.0011769178,29.2925415039,0.8819352388,0.070795387,2.6175519451499E-05,31.2703666687,0.9511702061
Position2,VNIR,6.0361208916,0.0011601814,29.3547420502,0.8821566701,0.0712558925,1.08038075268269E-05,31.3274745941,0.9515399933
Position2,VNIR,6.187046051,0.0011449798,29.4120235443,0.8823218942,0.0726703405,5.52763231098652E-06,31.3831367493,0.9519658685
Position2,VNIR,6.2757487297,0.0011311274,29.4648857117,0.8823940754,0.072698772,2.53785401582718E-08,31.4290237427,0.9519387484
Position2,VNIR,6.3349089622,0.0010987346,29.5910739899,0.8827006221,0.0734363794,1.28243118524551E-06,31.5473518372,0.9524616599
Position2,VNIR,6.3770189285,0.0011404487,29.4292430878,0.8807914257,0.074956961,1.96276232600212E-07,31.3760929108,0.9508327842
Position2,VNIR,6.432091713,0.0011312631,29.4643630981,0.8805239797,0.0763311908,8.90227966010571E-06,31.3974742889,0.9508248568
Position2,VNIR,6.4251403809,0.001133656,29.4551868439,0.8809843659,0.0800289363,3.92086803913116E-06,31.3849525452,0.9513396621
Position2,VNIR,6.4707994461,0.0011337657,29.4547672272,0.8810821176,0.0775612891,3.86685132980347E-06,31.3744697571,0.9510750771
Position2,VNIR,6.4850525856,0.0011453233,29.4107208252,0.880187571,0.0803097486,1.97393819689751E-06,31.3191204071,0.9510290623
Position2,VNIR,6.5200705528,0.0011740527,29.3031234741,0.879848659,0.0815365016,1.00391916930676E-05,31.1859493256,0.9505321383
Position2,VNIR,6.5326676369,0.001169373,29.3204689026,0.879971087,0.0807103887,4.66639176011086E-06,31.1946868896,0.9507206082
Position2,VNIR,6.544023037,0.001206798,29.1836547852,0.8791760206,0.0850731879,8.68621282279491E-06,31.0485496521,0.950083375
Position2,VNIR,6.5495142937,0.0012024036,29.1995010376,0.8797128797,0.0843577534,1.20606273412704E-06,31.0488739014,0.9502214193
Position2,VNIR,6.5435051918,0.0012037653,29.1945838928,0.8803302646,0.0818914995,0.00000653,31.0286636353,0.9507427812
Position2,VNIR,6.6051073074,0.0012415377,29.0604000092,0.8789332509,0.0844175667,5.65056689083576E-06,30.8678836823,0.9498822093
Position2,VNIR,6.6497530937,0.0012476733,29.0389919281,0.8790243864,0.0858082995,1.27265229821205E-06,30.8432559967,0.9503623843
Position2,VNIR,6.6354827881,0.001276793,28.9387969971,0.8787848949,0.0851757377,8.38190317153931E-08,30.7244644165,0.9506907463
Position2,VNIR,6.6616301537,0.00131816,28.8003177643,0.8788291216,0.0872799903,1.73761509358883E-06,30.5751152039,0.9510033131
Position2,VNIR,6.638379097,0.0013451711,28.7122249603,0.8789429665,0.0871036798,1.26892700791359E-06,30.4682178497,0.9510765076
Position2,VNIR,6.6419425011,0.00136865,28.6370754242,0.8791010976,0.085342221,1.90404243767262E-05,30.3741645813,0.9508084059
Position2,VNIR,6.6346001625,0.0013703023,28.6318378448,0.8791274428,0.0884070396,5.93932345509529E-05,30.3754615784,0.9501433969
Position2,VNIR,6.6315817833,0.0013731827,28.6227149963,0.8791787624,0.0866971985,8.68155620992184E-06,30.3682041168,0.951022625
Position2,VNIR,6.66695261,0.0014131359,28.4981613159,0.8786373138,0.0859833658,1.56604219228029E-05,30.2222423553,0.9506784081
Position2,VNIR,6.6609549522,0.0014236901,28.465845108,0.8783295751,0.0893634409,5.11119142174721E-05,30.1939430237,0.9508023858
Position2,VNIR,6.646695137,0.0013944361,28.5560131073,0.8789572716,0.088139087,0.000016371,30.3001861572,0.9516926408
Position2,VNIR,6.6130027771,0.0013868137,28.5798187256,0.879571259,0.0859928876,2.22167000174522E-06,30.3200626373,0.9516314268
Position2,VNIR,6.6133208275,0.0013714965,28.6280536652,0.8793113232,0.0894744396,1.06333754956722E-06,30.3832416534,0.951346159
Position2,VNIR,6.6070694923,0.0013545294,28.6821174622,0.8795487285,0.0877074301,1.37160532176495E-06,30.4394168854,0.9508416653
Position2,VNIR,6.5996489525,0.0013757007,28.6147594452,0.8789644837,0.0850811899,0.000007574,30.3591156006,0.9502722621
Position2,VNIR,6.6327180862,0.0014096096,28.5090141296,0.8778409958,0.0871419609,5.33321872353554E-06,30.2508831024,0.9505979419
Position2,VNIR,6.6008257866,0.0014240557,28.4647331238,0.8784214258,0.0867585167,3.74906230717897E-05,30.2015094757,0.9510264397
Position2,VNIR,6.5854921341,0.0014441494,28.4038772583,0.8780486584,0.0843980685,2.29652505367994E-05,30.1280632019,0.9506181479
Position2,VNIR,6.5917329788,0.0014999359,28.2392730713,0.8768097758,0.0874113441,4.44883480668068E-05,29.9554443359,0.9508094788
Position2,VNIR,6.6112146378,0.0015172185,28.1895217896,0.8768693209,0.0882305801,3.56303062289953E-05,29.9052333832,0.951031208
Position2,VNIR,6.564702034,0.001517977,28.1873493195,0.8769148588,0.0849655494,1.74334272742271E-05,29.8960704803,0.9508987665
Position2,VNIR,6.5568666458,0.0015032085,28.2298088074,0.8773024678,0.0873173773,7.1805203333497E-05,29.9522819519,0.9506571889
Position2,VNIR,6.5461592674,0.0015017224,28.2341022491,0.8777150512,0.0880918652,2.82588880509138E-05,29.9524021149,0.9506117702
Position2,VNIR,6.5374488831,0.0014967868,28.2484016418,0.8775330782,0.084255822,1.11954286694527E-05,29.9687385559,0.9503206015
Position2,VNIR,6.5748214722,0.0014906261,28.2663135529,0.8782091737,0.0871307626,3.29664908349514E-06,29.9998397827,0.9503839612
Position2,VNIR,6.571723938,0.0015020067,28.2332820892,0.8771212101,0.0864545777,7.90925696492195E-07,29.9507732391,0.9504089355
Position2,VNIR,6.5779328346,0.0015044638,28.2261829376,0.876897037,0.0836483613,9.86503437161446E-07,29.9437599182,0.949583292
Position2,VNIR,6.5982069969,0.0015186596,28.1853961945,0.8763016462,0.0865151286,0.000011662,29.9088058472,0.9491255879
Position2,VNIR,6.595187664,0.0015057605,28.222442627,0.8770456314,0.085524708,1.45335216075182E-05,29.9431266785,0.9491166472
Position2,VNIR,6.5846276283,0.0015258212,28.1649665833,0.8762088418,0.0851392075,0.000001169,29.8862915039,0.9487896562
Position2,VNIR,6.5918717384,0.0015408834,28.122303009,0.8758583665,0.0871300697,3.93716618418694E-07,29.8489952087,0.9487287998
Position2,VNIR,6.547917366,0.0015385427,28.12890625,0.8758684993,0.0851639584,1.24757643789053E-05,29.8560314178,0.9484682083
Position2,VNIR,6.5382037163,0.0015656922,28.0529384613,0.8751462102,0.0811122432,2.59373337030411E-07,29.77684021,0.9486755729
Position2,VNIR,6.5012764931,0.0015717826,28.0360774994,0.8753094077,0.0848739445,1.45845115184784E-06,29.7578697205,0.9486450553
Position2,VNIR,6.4611506462,0.0015743374,28.0290222168,0.8758019805,0.0838228017,1.78278423845768E-06,29.7391014099,0.9486731291
Position2,VNIR,6.4120898247,0.0015638644,28.0580120087,0.8764182925,0.0810823813,1.89570710062981E-06,29.7747612,0.9488672614
Position2,VNIR,6.354830265,0.0015621342,28.0628185272,0.8763178587,0.0831123069,3.20887193083763E-06,29.7788658142,0.9486114979
Position2,VNIR,6.3545575142,0.0015771597,28.0212440491,0.874805212,0.083223924,1.49011611938477E-08,29.7173538208,0.9481875896
Position2,VNIR,6.3715701103,0.0015883952,27.9904155731,0.8747603297,0.0812581107,3.16649675369263E-08,29.6837978363,0.9485045075
Position2,VNIR,6.3001246452,0.0015981998,27.9636917114,0.8749680519,0.0837807208,2.79024243354797E-06,29.6643276215,0.9486454725
Position2,VNIR,6.2685236931,0.0016124811,27.9250545502,0.8750672936,0.0825946331,4.69922088086605E-06,29.6323318481,0.9483500719
Position2,VNIR,6.1366791725,0.0016128848,27.9239673615,0.8762199879,0.07934995,8.51508229970932E-06,29.6435375214,0.9488289356
Position2,VNIR,6.0855979919,0.0016194985,27.9061927795,0.8770568967,0.0824537426,2.27843411266804E-05,29.6359901428,0.9482716918
Position2,VNIR,6.1464800835,0.0016589591,27.8016452789,0.8768416643,0.083698146,3.56193631887436E-05,29.520111084,0.947879374
Position2,VNIR,6.1400446892,0.0016644471,27.7873020172,0.8773450851,0.0810283795,4.18864656239748E-05,29.5033187866,0.9477693439
Position2,VNIR,6.155810833,0.0017034963,27.6865882874,0.8766707778,0.0836829841,3.60365957021713E-05,29.3944911957,0.947712779
Position2,VNIR,6.159427166,0.0017363924,27.603521347,0.8767379522,0.084143512,7.14187044650316E-05,29.3075256348,0.947335124
Position2,VNIR,6.1807341576,0.0017067083,27.6784095764,0.8773892522,0.0818532407,1.45563390105963E-05,29.3896217346,0.9467946887
Position2,VNIR,6.1935434341,0.0017213135,27.6414012909,0.8767374754,0.0837615132,7.46361911296845E-06,29.3528518677,0.9470062852
Position2,VNIR,6.2675833702,0.0017974983,27.4533157349,0.8753666282,0.084811978,8.93953256309032E-06,29.1427516937,0.9469775558
Position2,VNIR,6.2653884888,0.0017912147,27.4685268402,0.8755430579,0.0823995396,1.94786116480827E-06,29.1569309235,0.9466260076
Position2,VNIR,6.2877020836,0.0018010066,27.4448471069,0.8745851517,0.0852420777,2.22190283238888E-06,29.130569458,0.9461836815
Position2,VNIR,6.3149619102,0.0018057763,27.4333610535,0.8744474053,0.0865376145,4.64729964733124E-07,29.1174106598,0.9456873536
Position2,VNIR,6.380443573,0.0017819748,27.4909858704,0.873067081,0.0837916434,0.000000319,29.1891098022,0.9451570511
Position2,VNIR,6.4141497612,0.0017008376,27.6933708191,0.8739284277,0.086606808,0.000001298,29.4172954559,0.9457873106
Position2,VNIR,6.3698706627,0.0016332547,27.8694610596,0.875295639,0.0860352367,9.00868326425552E-06,29.6011695862,0.9462857842
Position2,VNIR,6.3694267273,0.0016214689,27.9009151459,0.8758844137,0.083925955,2.49757431447506E-06,29.6345043182,0.9469718933
Position2,VNIR,6.3626761436,0.0016026227,27.9516887665,0.8769662976,0.0865284204,0.000000804,29.6965427399,0.9467869401
Position2,VNIR,6.3561806679,0.0016018691,27.9537296295,0.8770491481,0.0874449238,4.08291816711426E-06,29.7048377991,0.9468255043
Position2,VNIR,6.3579268456,0.001612911,27.9238967896,0.8772691488,0.0855493173,5.7579018175602E-07,29.6734161377,0.9471415877
Position2,VNIR,6.3817090988,0.0016038596,27.9483375549,0.8771607876,0.0880995542,3.45217995345592E-06,29.7008247375,0.9475121498
Position2,VNIR,6.4230055809,0.0016156411,27.9165496826,0.8768767715,0.087235868,2.82353721559048E-05,29.6656951904,0.9475312233
Position2,VNIR,6.3568282127,0.0016036018,27.9490356445,0.8783475757,0.0860504434,1.23288482427597E-05,29.7048912048,0.9482136369
Position2,VNIR,6.4042191505,0.0016211394,27.9017982483,0.8776401281,0.0871314853,1.40024349093437E-06,29.6596107483,0.948076725
Position2,VNIR,6.3667597771,0.0016284786,27.8821792603,0.8773947358,0.0877721086,1.81491486728191E-06,29.6342010498,0.9474191666
Position2,VNIR,6.3924937248,0.0016520215,27.8198432922,0.8766222,0.0867419764,1.88569538295269E-06,29.5756111145,0.9471830726
Position2,VNIR,6.3897490501,0.0016641465,27.7880840302,0.8762274981,0.0895808786,2.61352397501469E-06,29.5356960297,0.9472055435
Position2,VNIR,6.4073791504,0.0016679674,27.7781257629,0.8758164644,0.0880826712,3.82773578166962E-06,29.5312690735,0.9467027187
Position2,VNIR,6.4241480827,0.0016651469,27.7854747772,0.8757451773,0.0874251351,2.82470136880875E-06,29.5433616638,0.9465375543
Position2,VNIR,6.4487962723,0.0016841009,27.7363185883,0.8751013279,0.0884157196,1.75484456121922E-05,29.4903564453,0.9464268684
Position2,VNIR,6.4541258812,0.001695547,27.7069015503,0.8749116659,0.0882010236,0.000035045,29.4578704834,0.9464252591
Position2,VNIR,6.4900155067,0.0017076465,27.6760215759,0.8746412992,0.08854945,4.78955917060375E-06,29.4550418854,0.9462111592
Position2,VNIR,6.4962706566,0.0017175565,27.6508903503,0.8743918538,0.0895443708,1.12778507173061E-05,29.4302902222,0.9458432198
Position2,VNIR,6.5023775101,0.0017258349,27.6300067902,0.8740304112,0.0886166021,1.63994263857603E-05,29.412519455,0.9458518624
Position2,VNIR,6.4879593849,0.0017127822,27.662979126,0.8745640516,0.0883758813,4.42285090684891E-06,29.4594669342,0.9461234212
Position2,VNIR,6.4791674614,0.0017307936,27.6175479889,0.874052763,0.0893448815,2.1238811314106E-06,29.4108867645,0.9458580017
Position2,VNIR,6.4967241287,0.0017455253,27.580739975,0.8737155199,0.0886496454,8.16071406006813E-07,29.3753585815,0.9456125498
Position2,VNIR,6.4920654297,0.0017437405,27.5851821899,0.8738768697,0.0885740593,0.000000908,29.3774032593,0.9456825852
Position2,VNIR,6.517375946,0.0017411863,27.5915489197,0.8740904927,0.0899069905,5.47617673873901E-07,29.3799953461,0.9453834891
Position2,VNIR,6.5427641869,0.0017516227,27.5655956268,0.8733251095,0.0884985775,0.000000241,29.3407077789,0.9454013705
Position2,VNIR,6.5492296219,0.0017317173,27.6152305603,0.8734280467,0.0883539915,8.66595655679703E-07,29.3756637573,0.9449778199
Position2,VNIR,6.5613923073,0.0017314121,27.6159954071,0.872877121,0.0904915184,5.11622056365013E-06,29.3623161316,0.9444611073
Position2,VNIR,6.5768904686,0.0017351786,27.6065597534,0.8724440336,0.0887140632,1.07742380350828E-05,29.349319458,0.9449080825
Position2,VNIR,6.5358920097,0.0017317788,27.6150779724,0.8727359772,0.0884232372,2.48854048550129E-05,29.3552780151,0.9445012212
Position2,VNIR,6.5897278786,0.0017371476,27.6016330719,0.87188977,0.0904753655,2.49454751610756E-06,29.3378944397,0.9444301724
Position2,VNIR,6.5977630615,0.0017289042,27.6222915649,0.872246325,0.0878845751,2.2396445274353E-05,29.3602905273,0.9446586967
Position2,VNIR,6.5656738281,0.001724099,27.6343765259,0.8720039129,0.089064382,1.16224400699139E-05,29.3725814819,0.9445268512
Position2,VNIR,6.5655283928,0.0017074534,27.6765098572,0.8723684549,0.0893431753,2.0001782104373E-05,29.4144325256,0.9447445869
Position2,VNIR,6.6006712914,0.0017002912,27.6947689056,0.8719465137,0.0883601084,0.00002325,29.4317550659,0.9445053339
Position2,VNIR,6.5622301102,0.001666631,27.7816047668,0.8727348447,0.0886429027,1.64394732564688E-05,29.5245666504,0.9449878335
Position2,VNIR,6.5832734108,0.0016689205,27.7756462097,0.8725325465,0.0895342454,1.08662061393261E-05,29.5259552002,0.9448393583
Position2,VNIR,6.5745620728,0.0016709107,27.7704658508,0.8728348017,0.0883959234,9.45175997912884E-06,29.5527744293,0.945220232
Position2,VNIR,6.575958252,0.0017027919,27.6883850098,0.8721938133,0.0904018879,9.32207331061363E-06,29.4737472534,0.9447585344
Position2,VNIR,6.5827279091,0.0016952304,27.7077121735,0.8723845482,0.089569144,1.5956349670887E-05,29.4896316528,0.9449517727
Position2,VNIR,6.5641441345,0.0016902009,27.7206192017,0.8729040027,0.0885797814,8.63545574247837E-06,29.4980049133,0.9454468489
Position2,VNIR,6.560157299,0.0016968611,27.7035369873,0.8726623058,0.0899432078,3.15019860863686E-06,29.4824142456,0.9445183277
Position2,VNIR,6.5725197792,0.0017020402,27.6903038025,0.8722751737,0.0904138014,7.50110484659672E-06,29.4561748505,0.9447773099
Position2,VNIR,6.5862579346,0.0017176468,27.6506614685,0.8721038699,0.0887110606,3.11248004436493E-06,29.4165306091,0.9448351264
Position2,VNIR,6.5665869713,0.0017061353,27.6798667908,0.8723849058,0.0902812555,0.000004872,29.4417095184,0.9448018074
Position2,VNIR,6.5854945183,0.001740303,27.59375,0.8714599609,0.0914851576,5.5988784879446E-06,29.342502594,0.9444732666
Position2,VNIR,6.5682840347,0.0017066392,27.6785850525,0.8718817234,0.088849701,1.72767322510481E-05,29.4241294861,0.9450067282
Position2,VNIR,6.5753951073,0.001715777,27.6553936005,0.8716658354,0.0908575505,3.80771234631538E-06,29.4019508362,0.9446517825
Position2,VNIR,6.5368561745,0.0016864565,27.7302474976,0.8719585538,0.0896728188,1.00317411124706E-05,29.4556598663,0.9447944164
Position2,VNIR,6.5181860924,0.0016814326,27.7432060242,0.8724532127,0.0870883614,7.03334808349609E-06,29.4636955261,0.9451892376
Position2,VNIR,6.5374155045,0.0016930188,27.7133846283,0.8722402453,0.089292407,3.37604433298111E-07,29.430562973,0.9447743297
Position2,VNIR,6.5865783691,0.00169638,27.7047691345,0.8711274266,0.0912139565,6.8112276494503E-06,29.4136829376,0.9441255927
Position2,VNIR,6.5550346375,0.0016990993,27.6978130341,0.8716830015,0.0877737999,6.9162342697382E-06,29.4037895203,0.9445493221
